hopefulness,Noun
hopefuls,Unknown
hopeless,Adjective
hopelessly,Adverb
hopelessness,Noun
hopes,Unknown
hoping,Verb (usu participle)
horrible,Adjective
horribly,Adverb
horse,Noun or Verb (transitive)
horses,Plural Noun
hospital,Noun
hospitalisation,Unknown
hospitalise,Unknown
hospitalised,Unknown
hospitalises,Unknown
hospitalising,Unknown
hospitalization,Noun
hospitalize,Verb (transitive)
hospitalized,Verb (transitive)
hospitalizes,Unknown
hospitalizing,Verb (transitive)
hospitals,Unknown
hot,Adjective or Adverb
hotel,Noun
hotels,Unknown
hotly,Adverb
hotness,Noun
hotter,Adjective or Verb (intransitive)
hottest,Adverb or Verb (usu participle) or Adjective
hour,Noun
hourly,Adjective or Adverb
hours,Plural Noun
house,Noun or Verb (usu participle) or Verb (transitive)
household,Noun
households,Unknown
houses,Unknown
how,Adverb or Noun or Interjection
however,Conjunction or Adverb
hr,Noun
hrs,Noun
huge,Adjective
hugely,Adverb
hullo,Noun
human,Adjective or Noun
humanity,Noun
humanly,Adverb
humans,Unknown
hundred,Noun or Definite Article
hundreds,Unknown
hundredth,Adjective or Noun
hung,Verb (usu participle) or Adjective
hunger,Noun or Verb (usu participle) or Verb (intransitive)
hungers,Unknown
hungrily,Adverb
hungry,Adjective
hunt,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
hunted,Adjective
hunter,Noun
hunters,Unknown
hunting,Noun
hunts,Unknown
hurried,Adjective
hurriedly,Adverb
hurries,Verb (usu participle)
hurry,Verb (usu participle) or Verb (transitive) or Noun
hurrying,Verb (usu participle)
hurt,Verb (usu participle) or Verb (intransitive) or Noun
hurtful,Adjective
hurting,Unknown
hurts,Unknown
husband,Noun or Verb (usu participle) or Verb (transitive)
husbands,Unknown
I,Pronoun
ice,Noun or Verb (usu participle) or Verb (transitive)
iced,Adjective
icily,Adverb
icy,Adjective
idea,Noun
ideal,Noun or Adjective
idealisation,Noun
idealisations,Unknown
idealise,Verb (transitive) or Verb (intransitive)
idealised,Verb (intransitive)
idealising,Verb (intransitive)
idealism,Noun
idealist,Noun or Adjective
idealists,Unknown
idealization,Noun
idealizations,Unknown
idealize,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
idealized,Verb (usu participle)
idealizing,Verb (usu participle)
ideally,Adverb
ideals,Unknown
ideas,Unknown
identifications,Unknown
identifier,Noun
identifiers,Unknown
if,Conjunction or Noun
ill,Adjective or Noun or Adverb
illness,Noun
illnesses,Unknown
ills,Unknown
imaginable,Adjective
imaginary,Adjective
imagination,Noun
imaginations,Unknown
imaginative,Adjective
imaginatively,Adverb
imagine,Verb (usu participle) or Verb (transitive)
imagined,Verb (usu participle)
imagines,Unknown
imagining,Verb (usu participle)
imbalance,Noun
imbalances,Unknown
immeasurably,Adverb
immediacy,Noun
immediate,Adjective
immediately,Adverb or Conjunction
immovable,Adjective
immoveable,Unknown
impact,Noun or Verb (usu participle)
imperfect,Adjective or Noun
imperfection,Noun
imperfections,Unknown
imperfectly,Adverb
impermanence,Noun
impermanent,Adjective
important,Adjective
importantly,Adverb
impossibility,Noun
impossible,Adjective
impossibly,Adverb
impractical,Adjective
impracticalities,Unknown
impracticality,Noun
impress,Verb (usu participle) or Verb (transitive) or Noun
impressed,Verb (usu participle)
impresses,Unknown
impressing,Unknown
impression,Noun
impressionable,Adjective
impressions,Unknown
impressive,Adjective
impressively,Adverb
imprison,Verb (transitive)
imprisoned,Unknown
imprisoning,Unknown
imprisonment,Noun
imprisonments,Unknown
imprisons,Unknown
improbable,Adjective
improper,Adjective
improperly,Adverb
improve,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
improved,Verb (usu participle)
improvement,Noun
improvements,Unknown
improves,Unknown
improving,Verb (usu participle)
impure,Adjective
impurities,Plural Noun
impurity,Noun
in,Preposition or Adverb or Adjective or Noun
inability,Noun
inaccurately,Adverb
inactive,Adjective
inactivity,Noun
incapability,Noun
incapacities,Unknown
incapacity,Noun
inch,Noun or Verb (usu participle)
inches,Unknown
incl,Noun
include,Verb (transitive)
included,Adjective
includes,Unknown
including,Verb (transitive)
inclusion,Noun
inclusive,Adjective
incomparable,Adjective
incomplete,Adjective
incompletely,Adverb
inconsiderable,Adjective
inconstancies,Unknown
incorrect,Adjective
incorrectly,Adverb
increase,Verb (usu participle) or Noun
increased,Verb (usu participle)
increases,Unknown
increasing,Adjective
increasingly,Adverb
incredible,Adjective
incredibly,Adverb
indecent,Adjective
indecently,Adverb
indeed,Adverb or Interjection
indefensible,Adjective
indefensibly,Adverb
indefinable,Adjective
indefinably,Adverb
independence,Noun
independent,Adjective or Noun
independently,Adverb
independents,Unknown
indescribable,Adjective
indescribably,Adverb
indeterminate,Adjective
India,Noun
Indian,Noun or Adjective
Indians,Unknown
indirect,Adjective
indirectly,Adverb
indoor,Adjective
indoors,Adverb
industrial,Adjective
industrialisation,Noun
industrialise,Verb (transitive)
industrialised,Verb (transitive)
industrialises,Unknown
industrialising,Verb (transitive)
industrialization,Noun
industrialize,Verb (transitive) or Verb (intransitive)
industrialized,Verb (usu participle)
industrializes,Unknown
industrializing,Verb (usu participle)
industrially,Adverb
industries,Plural Noun
industry,Noun
ineffective,Adjective
ineffectively,Adverb
ineffectiveness,Noun
ineffectivenesses,Unknown
inefficiencies,Plural Noun
inefficiency,Noun
inefficient,Adjective
inefficiently,Adverb
inequalities,Plural Noun
inequality,Noun
inestimable,Adjective
inestimably,Adverb
inexcusable,Adjective
inexpensive,Adjective
inexpensively,Adverb
inexperience,Noun
inexperienced,Adjective
inflexibly,Adverb
influence,Noun or Verb (transitive)
influenced,Verb (usu participle)
influences,Unknown
influencing,Verb (usu participle)
influential,Adjective
info,Noun
inform,Verb (transitive) or Verb (intransitive) or Adjective
information,Noun
informed,Adjective
informer,Noun
informers,Unknown
informing,Unknown
informs,Unknown
inhuman,Adjective
inhumanity,Noun
initial,Adjective or Noun or Verb (usu participle)
initial,Adjective or Noun or Verb (usu participle)
initials,Unknown
initiatives,Unknown
injurious,Adjective
inner,Adjective or Noun
inoffensive,Adjective
inoffensively,Adverb
inoffensiveness,Noun
inside,Noun or Preposition or Adjective or Adverb
insignificance,Noun
instead,Adverb
institutionalisation,Noun
institutionalization,Noun
institutionalize,Verb (transitive)
instructional,Adjective
instructionally,Unknown
insufficiency,Noun
insurance,Noun
insure,Verb (usu participle)
insured,Adjective or Noun
insures,Unknown
insuring,Verb (usu participle)
intend,Verb (usu participle) or Verb (transitive)
intended,Adjective or Noun
intending,Unknown
intends,Unknown
intent,Noun or Adjective
intention,Noun
intentional,Adjective
intentionally,Adverb
intentions,Unknown
intently,Adverb
interbank,Adjective
interconnect,Unknown
interconnected,Unknown
interconnects,Unknown
interest,Noun or Verb (transitive)
interested,Adjective
interesting,Adjective
interestingly,Adverb
interests,Unknown
international,Adjective or Noun
internationalisation,Noun
internationalise,Verb (transitive)
internationalised,Verb (transitive)
internationalises,Unknown
internationalization,Noun
internationalize,Verb (transitive)
internationalized,Verb (transitive)
internationalizes,Unknown
internationally,Adverb
internationals,Unknown
interpretation,Noun
interpreter,Noun
interpreters,Unknown
interstate,Adjective or Adverb
interview,Noun or Verb (usu participle)
interviewed,Unknown
interviewee,Noun
interviewees,Unknown
interviewer,Noun
interviewers,Unknown
interviewing,Unknown
interviews,Unknown
into,Preposition
intro,Noun
introduce,Verb (transitive)
introduced,Verb (transitive)
introduces,Unknown
introducing,Verb (transitive)
introduction,Noun
introductions,Unknown
introductory,Adjective
intros,Plural Noun
invalid,Noun or Adjective or Verb (transitive)
invaluable,Adjective
invitation,Noun
invitations,Unknown
invite,Verb (usu participle) or Verb (transitive) or Noun
invited,Verb (usu participle)
invites,Unknown
inviting,Adjective
Ireland,Noun
Irish,Adjective or Noun
Irishman,Noun
Irishmen,Plural Noun
Irishwoman,Noun
Irishwomen,Plural Noun
iron,Noun or Adjective or Verb (usu participle) or Verb (transitive)
irrecoverable,Adjective
irregular,Adjective or Noun
irregularities,Plural Noun
irregularity,Noun
irregularly,Adverb
irreplaceable,Adjective
irresponsible,Adjective
irresponsibly,Adverb
is,Verb (usu participle)
island,Noun or Verb (transitive)
islands,Unknown
isn(|)t,Unknown
it,Pronoun or Noun
Italian,Noun or Adjective
Italians,Unknown
Italy,Noun
itemization,Noun
its,Definite Article
itself,Pronoun
jacket,Noun or Verb (transitive)
jackets,Unknown
jam,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
jammed,Verb (usu participle)
jamming,Verb (usu participle)
jams,Unknown
Japan,Noun
Japanese,Adjective or Noun
jobless,Adjective or Noun
join,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
joined,Unknown
joining,Unknown
joins,Unknown
joint,Noun or Adjective or Verb (transitive)
jointed,Adjective
jointly,Adverb
joints,Unknown
joke,Noun or Verb (intransitive)
joked,Verb (usu participle)
joker,Noun
jokers,Unknown
jokes,Unknown
joking,Verb (usu participle)
jokingly,Adverb
journey,Noun or Verb (intransitive)
journeyed,Plural Noun
journeying,Plural Noun
journeys,Plural Noun
joy,Noun or Verb (intransitive) or Verb (transitive)
joyful,Adjective
joyfully,Adverb
joyless,Adjective
joyous,Adjective
joyously,Adverb
joyousness,Noun
joys,Unknown
judge,Noun or Verb (usu participle) or Verb (transitive)
judged,Verb (usu participle)
judgement,Unknown
judgemental,Adjective
judgements,Unknown
judges,Unknown
judging,Verb (usu participle)
judgment,Noun
judgments,Unknown
juice,Noun
juices,Unknown
juicily,Adverb
juicy,Adjective
jump,Verb (intransitive) or Verb (transitive) or Noun
jumped,Unknown
jumping,Unknown
jumps,Unknown
jumpy,Adjective
junction,Noun
junctions,Unknown
just,Adjective or Adverb
justice,Noun
justices,Unknown
justly,Adverb
keen,Adjective or Verb (usu participle) or Noun
keener,Noun
keenest,Unknown
keenly,Adverb
keep,Verb (usu participle) or Verb (transitive) or Noun
keeping,Noun
keeps,Unknown
kept,Verb (usu participle)
key,Noun or Verb (transitive)
keys,Plural Noun
kick,Verb (transitive) or Noun or Verb (intransitive)
kicked,Unknown
kicking,Unknown
kicks,Unknown
kid,Noun or Verb (usu participle) or Verb (intransitive)
kids,Unknown
kill,Verb (usu participle) or Noun
killed,Unknown
killer,Noun
killers,Unknown
killing,Adjective or Noun
killings,Unknown
kills,Unknown
kind,Adjective or Noun
kinder,Unknown
kindest,Unknown
kindly,Adjective or Adverb
kindness,Noun
kinds,Unknown
king,Noun or Verb (transitive)
kingdom,Noun
kingdoms,Unknown
kings,Unknown
kitchen,Noun
kitchens,Unknown
knee,Noun or Verb (usu participle)
knees,Unknown
knew,Verb (usu participle)
knife,Noun or Verb (transitive)
knives,Noun
knock,Verb (transitive) or Verb (intransitive) or Noun
knocked,Unknown
knocking,Unknown
knocks,Unknown
know,Verb (usu participle) or Noun
knowing,Adjective or Noun
knowingly,Adverb
knowledge,Noun
knowledgeable,Adjective
known,Verb (usu participle) or Adjective or Noun
knows,Unknown
laborer,Noun
laborers,Unknown
laboring,Unknown
labourer,Noun
labourers,Unknown
lack,Noun or Verb (usu participle)
lacked,Unknown
lacking,Preposition or Adjective
lacks,Unknown
ladies,Noun
lady,Noun
ladylike,Adjective
laid,Verb (usu participle)
land,Noun or Verb (usu participle) or Verb (intransitive) or Verb (transitive)
landed,Adjective
landlord,Noun
landlords,Unknown
lands,Plural Noun
lane,Noun or Adjective
lanes,Unknown
language,Noun
languages,Unknown
large,Adjective or Noun or Adverb
largely,Adverb
larger,Adjective
largest,Adjective
last,Adjective or Adverb or Noun or Verb (usu participle) or Verb (transitive)
lasted,Unknown
lasting,Adjective or Noun
lastly,Adverb
lasts,Unknown
late,Adjective or Adverb
lately,Adverb
later,Adjective or Adverb
latest,Adjective or Adverb or Noun
laugh,Verb (intransitive) or Verb (transitive) or Noun
laughable,Adjective
laughed,Unknown
laughing,Noun or Adjective
laughs,Unknown
law,Noun
lawful,Adjective
lawfully,Adverb
lawless,Adjective
lawlessness,Noun
lawmaker,Noun
lawmakers,Unknown
laws,Unknown
lawyer,Noun
lawyers,Unknown
lay,Verb (usu participle) or Verb (intransitive) or Noun or Adjective
laying,Unknown
lays,Unknown
lead,Verb (usu participle) or Verb (intransitive) or Noun or Verb (transitive)
leader,Noun
leaders,Unknown
leadership,Noun
leading,Adjective or Noun
leads,Unknown
leaflet,Noun
leaflets,Unknown
league,Noun or Verb (usu participle)
leagues,Unknown
learn,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
learned,Adjective
learner,Noun
learners,Unknown
learning,Noun
learns,Unknown
learnt,Verb (usu participle)
least,Definite Article or Adverb or Adjective
leave,Verb (usu participle) or Verb (transitive) or Noun
leaves,Noun
leaving,Noun or Verb (usu participle) or Verb (intransitive)
led,Verb (usu participle)
left,Adjective or Adverb or Noun or Verb (usu participle)
lefthand,Unknown
lefthanded,Unknown
leg,Noun or Verb (usu participle)
legalisation,Unknown
legalise,Verb (transitive)
legalised,Verb (transitive)
legalising,Verb (transitive)
legalization,Noun
legalize,Verb (transitive)
legalized,Verb (transitive)
legalizing,Verb (transitive)
legs,Unknown
lend,Verb (usu participle) or Verb (intransitive) or Verb (transitive)
lender,Noun
lenders,Unknown
lending,Verb (usu participle)
lends,Unknown
length,Noun
lengthen,Verb (usu participle)
lengthened,Unknown
lengthening,Unknown
lengthens,Unknown
lengths,Unknown
lengthways,Adverb or Adjective
lengthy,Adjective
lent,Verb (usu participle)
less,Definite Article or Adverb or Preposition
lessen,Verb (usu participle) or Verb (transitive)
lessened,Unknown
lessening,Unknown
lesser,Adjective
lesson,Noun or Verb (transitive)
lessons,Unknown
let,Verb (usu participle) or Noun
lets,Unknown
letter,Noun or Verb (usu participle)
letters,Noun
letting,Verb (usu participle)
level,Adjective or Verb (usu participle) or Noun
levelled,Unknown
levels,Unknown
liar,Noun
liars,Unknown
librarian,Noun
librarians,Unknown
librarianship,Noun
libraries,Plural Noun
library,Noun
licenced,Verb (transitive)
licencing,Verb (transitive)
licensee,Noun
licensees,Unknown
lie,Verb (usu participle) or Verb (intransitive) or Noun
lied,Noun
lies,Unknown
life,Noun
lifeless,Adjective
lifelessly,Adverb
lifelike,Adjective
lifelong,Adjective
lifesize,Unknown
lifetime,Noun
lifetimes,Unknown
lift,Verb (usu participle) or Noun or Verb (transitive) or Verb (intransitive)
